timestamp,actual_rrp,pred_rrp_xgb,TOTALDEMAND,net_demand_after_pv,pv_rooftop_mw,TOTALINTERMITTENTGENERATION,temperature,wind_speed,abs_error,ape_pct,price_spike_flag,negative_price_flag,date,hour,dayofweek,month,weekend_flag
2025-10-04 01:00:00,96.85888249999999,93.41528,6823.651666666666,6823.651666666666,0.0,109.58286083333333,21.0,15.0,11.430455379028329,11.765806332131456,0,0,2025-10-04,1,5,10,1
2025-10-04 02:00:00,99.38330416666668,98.13122,6520.501666666667,6520.501666666667,0.0,100.80131,21.0,17.0,16.42543166300455,16.581426636335465,0,0,2025-10-04,2,5,10,1
2025-10-04 03:00:00,104.0663925,98.85735,6365.663333333334,6365.663333333334,0.0,99.27219083333334,22.0,20.0,7.906696619059248,7.825942524513599,0,0,2025-10-04,3,5,10,1
2025-10-04 04:00:00,108.03503333333335,103.66097,6306.838333333333,6306.838333333333,0.0,97.05937,22.0,22.0,6.123559360148113,5.59373340350453,0,0,2025-10-04,4,5,10,1
2025-10-04 05:00:00,120.355735,113.25696,6384.761666666666,6375.079666666667,9.682,98.52749833333333,21.0,20.0,8.582354237264,7.0027409694915645,0,0,2025-10-04,5,5,10,1
2025-10-04 06:00:00,51.564411666666665,41.731895,6120.119166666666,5388.433666666667,731.6855,101.68041083333333,20.0,17.0,10.388155049756366,25.74910580525743,0,0,2025-10-04,6,5,10,1
2025-10-04 07:00:00,0.0,0.1264322,5435.7975,2337.8995,3097.8979999999997,91.84900166666667,19.0,19.0,0.16687734673420587,,0,0,2025-10-04,7,5,10,1
2025-10-04 08:00:00,0.12676416666666665,0.09812518,4688.044166666667,-1165.340833333333,5853.384999999999,85.13321416666666,18.0,17.0,0.15206924721436263,85.07148227176177,0,0,2025-10-04,8,5,10,1
2025-10-04 09:00:00,0.0,-0.020915,4059.5291666666667,-4025.268833333333,8084.797999999999,92.98969916666665,18.0,13.0,0.06762329287206133,,0,0,2025-10-04,9,5,10,1
2025-10-04 10:00:00,0.0,-0.021440653,3657.564166666667,-5883.1928333333335,9540.757,99.67501,18.0,9.0,0.0394987451096919,,0,0,2025-10-04,10,5,10,1
2025-10-04 11:00:00,0.0,-0.0054599955,3420.2466666666664,-6849.178333333332,10269.425000000001,101.85170166666667,18.0,7.0,0.02242659284729598,,0,0,2025-10-04,11,5,10,1
2025-10-04 12:00:00,0.0,-0.011617507,3326.570833333333,-7079.4006666666655,10405.9715,94.47069083333334,18.0,6.0,0.031881735970576607,,0,0,2025-10-04,12,5,10,1
2025-10-04 13:00:00,0.0,-0.009266395,3429.8716666666664,-6626.762833333334,10056.6345,94.19769166666667,18.0,6.0,0.03372771723661572,,0,0,2025-10-04,13,5,10,1
2025-10-04 14:00:00,0.0,0.083126254,4048.2608333333333,-4727.1466666666665,8775.4075,91.60455583333334,17.0,7.0,0.08685710416951527,,0,0,2025-10-04,14,5,10,1
2025-10-04 15:00:00,0.0,0.4773812,5172.694166666667,-1511.2733333333335,6683.9675,90.25512250000001,16.0,9.0,0.49595272199561197,,0,0,2025-10-04,15,5,10,1
2025-10-04 16:00:00,37.826793333333335,13.735318,6502.7733333333335,2471.4463333333333,4031.3269999999998,132.6454025,16.0,11.0,28.262479645949202,73.47784054775632,0,0,2025-10-04,16,5,10,1
2025-10-04 17:00:00,101.40195583333333,91.49273,7447.983333333334,5958.818333333333,1489.165,141.66281833333332,16.0,11.0,23.186629220275872,22.30019068156551,0,0,2025-10-04,17,5,10,1
2025-10-04 18:00:00,135.28572583333334,137.91124,7906.6641666666665,7816.308666666667,90.3555,127.21858416666667,15.0,13.0,10.796960598551443,7.826341740008382,0,0,2025-10-04,18,5,10,1
2025-10-04 19:00:00,102.59925083333336,110.64594,7825.0575,7825.0575,0.0,112.77875333333333,15.0,15.0,14.770748305257165,15.84018163416969,0,0,2025-10-04,19,5,10,1
2025-10-04 20:00:00,79.10276500000002,81.69664,7608.855833333334,7608.855833333334,0.0,108.58209916666668,15.0,15.0,5.072134291992199,6.528772694956715,0,0,2025-10-04,20,5,10,1
2025-10-04 21:00:00,72.9135025,74.33047,7372.594166666667,7372.594166666667,0.0,121.48892333333333,16.0,15.0,3.385211930135102,4.903001533297849,0,0,2025-10-04,21,5,10,1
2025-10-04 22:00:00,75.58935500000001,73.78239,7215.483333333334,7215.483333333334,0.0,122.73691666666667,19.0,15.0,5.18832446523032,6.699982518654391,0,0,2025-10-04,22,5,10,1
2025-10-04 23:00:00,79.12788000000002,77.09132,6963.4575,6963.4575,0.0,119.64965333333333,21.0,15.0,3.115206751302111,3.944869263936822,0,0,2025-10-04,23,5,10,1
2025-10-05 00:00:00,83.08455583333335,80.9231,6745.490000000001,6745.490000000001,0.0,105.91955416666667,24.0,11.0,5.125975042724615,5.829023436768558,0,0,2025-10-05,0,6,10,1
2025-10-05 01:00:00,83.92901083333332,81.5357,6445.535,6445.535,0.0,118.08051333333333,27.0,13.0,3.907310007527671,4.483610994575927,0,0,2025-10-05,1,6,10,1
2025-10-05 02:00:00,76.21036500000001,75.92333,6239.8725,6239.8725,0.0,105.72716083333334,28.0,17.0,6.39872405670167,8.754199127238435,0,0,2025-10-05,2,6,10,1
2025-10-05 03:00:00,71.11634666666667,69.2425,6120.193333333334,6120.193333333334,0.0,152.46595416666665,28.0,17.0,7.005903044026705,9.927424615427267,0,0,2025-10-05,3,6,10,1
2025-10-05 04:00:00,66.37069833333334,67.019165,6085.380833333334,6085.380833333334,0.0,156.37006583333334,28.0,24.0,5.140129648640948,7.905418320640266,0,0,2025-10-05,4,6,10,1
2025-10-05 05:00:00,63.91395499999999,64.29198,6156.4783333333335,6149.958333333333,6.52,147.68565333333333,27.0,28.0,4.501029833170575,7.119258661530652,0,0,2025-10-05,5,6,10,1
2025-10-05 06:00:00,9.45892,12.742311,5916.545833333334,5255.867833333334,660.678,143.38495666666668,26.0,26.0,4.511983498070733,6.639123796376691,0,0,2025-10-05,6,6,10,1
2025-10-05 07:00:00,0.0,-0.09154389,5248.8516666666665,2182.1576666666665,3066.694,110.06392666666666,26.0,22.0,0.1013941663749544,,0,0,2025-10-05,7,6,10,1
2025-10-05 08:00:00,0.0,-0.038756084,4435.075,-1479.8575,5914.9325,98.9303675,25.0,15.0,0.10941189030806224,,0,0,2025-10-05,8,6,10,1
2025-10-05 09:00:00,0.0,-0.09815677,3783.4383333333335,-4494.2136666666665,8277.652,100.67098750000001,22.0,9.0,0.09815677193303902,,0,0,2025-10-05,9,6,10,1
2025-10-05 10:00:00,0.0,-0.028026253,3230.7450000000003,-6703.422,9934.167,113.42882166666668,21.0,7.0,0.04454283866410454,,0,0,2025-10-05,10,6,10,1
2025-10-05 11:00:00,0.0,0.095618136,3041.138333333334,-7652.037666666666,10693.176000000001,120.46690833333334,25.0,20.0,0.09561813451970617,,0,0,2025-10-05,11,6,10,1
2025-10-05 12:00:00,0.0,0.113684945,3030.73,-7782.150999999999,10812.881,116.97007,24.0,15.0,0.11368493953098853,,0,0,2025-10-05,12,6,10,1
2025-10-05 13:00:00,0.0,0.01980863,3427.599166666667,-6734.202833333333,10161.802,109.41958166666666,23.0,17.0,0.04335408954648301,,0,0,2025-10-05,13,6,10,1
2025-10-05 14:00:00,0.0,0.10312811,4350.034166666667,-4370.1258333333335,8720.16,109.00683166666666,22.0,17.0,0.10826373565942049,,0,0,2025-10-05,14,6,10,1
2025-10-05 15:00:00,0.0,0.5861949,5584.3725,-882.6589999999997,6467.0315,185.242765,22.0,19.0,0.5861948815484842,,0,0,2025-10-05,15,6,10,1
2025-10-05 16:00:00,19.56971916666667,9.87304,6682.714166666668,2790.391166666667,3892.323,239.69099749999998,23.0,19.0,11.647739571690957,59.96549791208893,0,0,2025-10-05,16,6,10,1
2025-10-05 17:00:00,72.40182583333333,57.520767,7681.374166666667,6219.804666666667,1461.5695000000003,205.0638125,23.0,19.0,21.741072547810877,29.35722266348459,0,0,2025-10-05,17,6,10,1
2025-10-05 18:00:00,70.31500000000001,76.46613,7976.454166666666,7880.528666666666,95.9255,160.03074999999998,23.0,22.0,7.45384447733561,10.613166538868684,0,0,2025-10-05,18,6,10,1
2025-10-05 19:00:00,65.45716416666666,64.100494,7760.688333333333,7760.688333333333,0.0,153.0461725,24.0,32.0,3.6486777586873345,5.60377248701925,0,0,2025-10-05,19,6,10,1
2025-10-05 20:00:00,55.9916225,57.55949,7399.610833333333,7399.610833333333,0.0,160.6586558333333,24.0,22.0,6.693247547302249,13.950792800202187,0,0,2025-10-05,20,6,10,1
2025-10-05 21:00:00,61.558952500000004,58.42889,7195.180833333333,7195.180833333333,0.0,213.10107333333335,24.0,20.0,4.877458879394523,8.01382611983774,0,0,2025-10-05,21,6,10,1
2025-10-05 22:00:00,58.17106833333333,57.898533,6956.109166666666,6956.109166666666,0.0,226.28113333333332,25.0,15.0,4.081806045227051,6.863160478591227,0,0,2025-10-05,22,6,10,1
2025-10-05 23:00:00,45.172482499999994,47.041294,6665.02,6665.02,0.0,229.1221825,26.0,19.0,11.311055728251135,26.137775675073232,0,0,2025-10-05,23,6,10,1
2025-10-06 00:00:00,37.08710166666666,35.12626,6386.846666666667,6386.846666666667,0.0,226.75372833333333,27.0,17.0,10.004280831553139,20.70322372712832,0,0,2025-10-06,0,0,10,0
2025-10-06 01:00:00,35.069193333333324,28.660568,6121.910833333332,6121.910833333332,0.0,226.7892375,28.0,9.0,8.237287523295082,23.989420432228986,0,0,2025-10-06,1,0,10,0
2025-10-06 02:00:00,32.683346666666665,28.096994,5955.569166666667,5955.569166666667,0.0,227.6863441666667,31.0,22.0,8.811406371765134,22.368150992341278,0,0,2025-10-06,2,0,10,0
2025-10-06 03:00:00,34.910828333333335,21.533651,5887.266666666666,5887.266666666666,0.0,230.65174333333334,32.0,22.0,13.377177458241782,38.60679771734736,0,0,2025-10-06,3,0,10,0
2025-10-06 04:00:00,24.979534166666664,18.935732,5851.344166666667,5851.344166666667,0.0,227.28658083333335,21.0,39.0,12.923666768760677,38.08131801294423,0,0,2025-10-06,4,0,10,0
2025-10-06 05:00:00,36.2234175,26.841219,6047.428333333333,6040.208833333333,7.2195,226.63918916666668,20.0,32.0,12.170677409515378,34.1797893048851,0,0,2025-10-06,5,0,10,0
2025-10-06 06:00:00,27.559499166666665,11.061947,5910.0475,5417.2835,492.76399999999995,224.65185,20.0,28.0,16.49755209908803,58.542026393090275,0,0,2025-10-06,6,0,10,0
2025-10-06 07:00:00,18.215361666666666,8.530135,5863.388333333333,3853.3578333333335,2010.0305,201.22663833333334,20.0,26.0,13.461955480531055,59.43138115539243,0,0,2025-10-06,7,0,10,0
2025-10-06 08:00:00,4.2979191666666665,2.118555,5393.153333333333,1429.358333333333,3963.795,218.35164999999998,19.0,24.0,4.1750481189612545,72.43377322808645,0,0,2025-10-06,8,0,10,0
2025-10-06 09:00:00,4.234702499999998,2.0870135,5067.401666666667,-931.628333333334,5999.030000000002,217.4426116666667,19.0,20.0,4.978961209882851,246.4358561822741,0,0,2025-10-06,9,0,10,0
2025-10-06 10:00:00,0.0,0.2017289,4599.45,-2950.2055,7549.6555,217.10785416666667,18.0,13.0,0.23023128470716378,,0,0,2025-10-06,10,0,10,0
2025-10-06 11:00:00,0.0,0.11637669,4244.559166666667,-4537.998333333334,8782.5575,174.08316833333333,18.0,11.0,0.13355823947737613,,0,0,2025-10-06,11,0,10,0
2025-10-06 12:00:00,0.0,0.06480918,4428.8175,-4589.747,9018.564499999999,92.36847916666666,18.0,7.0,0.06547324625231947,,0,0,2025-10-06,12,0,10,0
2025-10-06 13:00:00,0.0,0.41437674,5220.4325,-2835.8600000000006,8056.2925000000005,88.12956583333333,18.0,7.0,0.4201947052497417,,0,0,2025-10-06,13,0,10,0
2025-10-06 14:00:00,47.44885583333333,23.499687,6347.906666666667,689.2806666666664,5658.626,208.37723333333335,18.0,11.0,29.50215692753474,471691.04729072686,0,0,2025-10-06,14,0,10,0
2025-10-06 15:00:00,59.87193500000001,41.38312,7135.384999999999,4005.5480000000002,3129.837,224.9815525,17.0,26.0,29.722654220682784,52.27547439848214,0,0,2025-10-06,15,0,10,0
2025-10-06 16:00:00,86.9672925,68.37723,7777.142500000001,6143.934499999999,1633.2079999999999,232.83460750000003,17.0,11.0,18.97969710968018,22.851411392188027,0,0,2025-10-06,16,0,10,0
2025-10-06 17:00:00,104.41839416666666,97.269226,8164.350833333334,7597.608833333333,566.742,233.57564,17.0,15.0,11.515224896647132,10.994404356348511,0,0,2025-10-06,17,0,10,0
2025-10-06 18:00:00,121.77711,114.1159,8105.3425,8064.215,41.127500000000005,214.52408666666668,17.0,15.0,7.677268126424159,6.1014381760529615,0,0,2025-10-06,18,0,10,0
2025-10-06 19:00:00,112.0653575,109.43572,7862.2725,7862.2725,0.0,209.38524083333334,17.0,13.0,3.239464228719072,2.869323261239922,0,0,2025-10-06,19,0,10,0
2025-10-06 20:00:00,118.48941333333333,108.779625,7547.6875,7547.6875,0.0,193.71846833333333,18.0,13.0,10.735506121215812,8.960664892982615,0,0,2025-10-06,20,0,10,0
2025-10-06 21:00:00,134.56448666666668,124.35366,7287.2525,7287.2525,0.0,182.12743250000003,19.0,20.0,14.105772327270506,9.901039352768713,0,0,2025-10-06,21,0,10,0
2025-10-06 22:00:00,142.96132333333335,126.207115,7088.05,7088.05,0.0,132.28572166666666,19.0,17.0,19.62473723307293,12.888378545633415,0,0,2025-10-06,22,0,10,0
2025-10-06 23:00:00,156.78046333333336,135.69774,6882.769166666666,6882.769166666666,0.0,97.49239999999999,21.0,17.0,24.948353755900076,14.818073937690501,0,0,2025-10-06,23,0,10,0
2025-10-07 00:00:00,164.96782833333336,142.43526,6639.845,6639.845,0.0,96.23937666666666,21.0,26.0,24.843094902140322,14.754667002033571,0,0,2025-10-07,0,1,10,0
2025-10-07 01:00:00,152.73783583333332,131.36429,6375.001666666667,6375.001666666667,0.0,92.48189583333334,21.0,26.0,22.998984254557296,14.419938110647863,0,0,2025-10-07,1,1,10,0
2025-10-07 02:00:00,126.24499249999998,114.75397,6258.8775,6258.8775,0.0,90.33259166666666,21.0,24.0,19.257543457438132,14.978842386973193,0,0,2025-10-07,2,1,10,0
2025-10-07 03:00:00,138.64338333333333,121.76362,6327.074166666666,6327.074166666666,0.0,89.80838666666666,21.0,26.0,17.43174533894857,12.298169014051298,0,0,2025-10-07,3,1,10,0
2025-10-07 04:00:00,164.35748583333336,149.74706,6532.1025,6532.1025,0.0,90.38240333333333,22.0,32.0,15.74535268798831,9.3526514400618,0,0,2025-10-07,4,1,10,0
